(-0.37046,0.43326)
(-0.35895,0.43073)
(-0.35141,0.42898)
(-0.34081,0.42643)
(-0.32968,0.42362)
(-0.32208,0.42163)
(-0.31587,0.41996)
(-0.30820,0.41786)
(-0.29838,0.41507)
(-0.28891,0.41232)
(-0.27724,0.40881)
(-0.26849,0.40613)
(-0.26616,0.40541)
(-0.25981,0.40340)
(-0.24931,0.40006)
(-0.23581,0.39565)
(-0.23333,0.39483)
(-0.22625,0.39248)
(-0.21763,0.38959)
(-0.20883,0.38662)
(-0.20367,0.38486)
(-0.19009,0.38023)
(-0.18591,0.37881)
(-0.18095,0.37712)
(-0.16782,0.37266)
(-0.16082,0.37030)
(-0.15302,0.36769)
(-0.14963,0.36657)
(-0.13772,0.36267)
(-0.13587,0.36208)
(-0.12201,0.35773)
(-0.11646,0.35604)
(-0.10742,0.35339)
(-0.10244,0.35197)
(-0.09351,0.34952)
(-0.08647,0.34770)
(-0.07658,0.34528)
(-0.07055,0.34395)
(-0.06150,0.34206)
(-0.05885,0.34154)
(-0.04608,0.33938)
(-0.04218,0.33880)
(-0.02790,0.33712)
(-0.02178,0.33658)
(-0.01699,0.33624)
(-0.00520,0.33581)
(-0.00243,0.33577)
(0.01337,0.33608)
(0.02101,0.33650)
(0.02918,0.33724)
(0.03366,0.33772)
(0.04866,0.33978)
(0.05240,0.34040)
(0.06099,0.34194)
(0.07628,0.34522)
(0.08665,0.34774)
(0.09528,0.34999)
(0.10005,0.35128)
(0.11583,0.35585)
(0.11990,0.35707)
(0.12929,0.36000)
(0.14316,0.36445)
(0.15393,0.36800)
(0.16360,0.37124)
(0.17447,0.37491)
(0.19008,0.38023)
(0.19796,0.38292)
(0.20665,0.38587)
(0.21288,0.38799)
(0.22615,0.39244)
(0.24279,0.39793)
(0.25147,0.40075)
(0.25680,0.40245)
(0.26765,0.40587)
(0.28524,0.41122)
(0.29508,0.41412)
(0.30467,0.41686)
(0.31013,0.41840)
(0.32211,0.42163)
(0.34310,0.42699)
(0.35287,0.42933)
(0.35869,0.43066)
(0.37685,0.43461)
(0.38769,0.43680)
(0.39677,0.43848)
(0.41092,0.44095)
(0.41601,0.44176)
(0.43074,0.44396)
(0.44227,0.44546)
(0.45477,0.44688)
(0.46834,0.44821)
(0.48607,0.44952)
(0.49160,0.44980)
(0.51423,0.45054)
(0.51613,0.45057)
(0.53847,0.45044)
(0.54987,0.45007)
(0.55733,0.44966)
(0.58089,0.44778)
(0.58816,0.44702)
(0.60618,0.44466)
(0.62087,0.44223)
(0.63841,0.43874)
(0.65098,0.43584)
(0.66575,0.43204)
(0.69033,0.42439)
(0.69174,0.42391)
(0.71643,0.41465)
(0.73654,0.40577)
(0.75528,0.39639)
(0.77049,0.38788)
(0.79105,0.37512)
(0.79900,0.36960)
(0.82776,0.34761)
(0.84321,0.33393)
(0.86367,0.31356)
(0.89258,0.27918)
(0.91748,0.24165)
(0.92726,0.22414)
(0.94389,0.18952)
(0.96403,0.13089)
(0.97928,0.04708)
(0.97937,-0.04714)
(0.97317,-0.09028)
(0.95218,-0.16819)
(0.94503,-0.18691)
(0.92017,-0.23699)
(0.88136,-0.29330)
(0.83645,-0.34023)
(0.79090,-0.37519)
(0.76192,-0.39277)
(0.72364,-0.41154)
(0.67300,-0.42988)
(0.64489,-0.43731)
(0.56658,-0.44906)
(0.51199,-0.45050)
(0.45781,-0.44720)
(0.39554,-0.43826)
(0.28922,-0.41241)
(0.09504,-0.34992)
(0.02930,-0.33726)
(-0.08467,-0.34724)
(-0.10611,-0.35300)
(-0.15408,-0.36804)
(-0.20392,-0.38494)
(-0.24264,-0.39788)
(-0.32333,-0.42196)
(-0.35107,-0.42891)
(-0.43911,-0.44506)
(-0.47189,-0.44849)
(-0.56092,-0.44945)
(-0.62607,-0.44133)
(-0.70444,-0.41945)
(-0.76768,-0.38948)
(-0.80104,-0.36817)
(-0.85350,-0.32417)
(-0.91225,-0.25025)
(-0.95874,-0.14880)
(-0.96769,-0.11707)
(-0.98107,0.02043)
(-0.92793,0.03857)
(-0.89389,0.13841)
(-0.87040,0.17281)
(-0.79356,0.23639)
(-0.77399,0.24553)
(-0.67958,0.26292)
(-0.66576,0.26229)
(-0.55430,0.22704)
(-0.53755,0.21680)
(-0.46857,0.15583)
(-0.41646,0.06954)
(-0.40677,0.03515)
(-0.40634,-0.03326)
(-0.41845,-0.07493)
(-0.42111,-0.08107)
(-0.43238,-0.10398)
(-0.45177,-0.13451)
(-0.46718,-0.15422)
(-0.48193,-0.17056)
(-0.49945,-0.18749)
(-0.51839,-0.20310)
(-0.53374,-0.21420)
(-0.55057,-0.22481)
(-0.55416,-0.22685)
(-0.57490,-0.23761)
(-0.59832,-0.24737)
(-0.61764,-0.25357)
(-0.65029,-0.26045)
(-0.66169,-0.26195)
(-0.69284,-0.26287)
(-0.71594,-0.26106)
(-0.75104,-0.25362)
(-0.77287,-0.24606)
(-0.80531,-0.22981)
(-0.83211,-0.21122)
(-0.86336,-0.18119)
(-0.89994,-0.12743)
(-0.91787,-0.08379)
(-0.92427,-0.05965)
(0.91914,0.07894)
(0.88986,0.14532)
(0.82564,0.21615)
(0.77451,0.24531)
(0.66747,0.26247)
(0.60973,0.25130)
(0.58820,0.24348)
(0.53880,0.21758)
(0.51307,0.19889)
(0.48664,0.17533)
(0.46844,0.15569)
(0.45235,0.13538)
(0.43711,0.11225)
(0.42750,0.09482)
(0.41791,0.07334)
(0.41267,0.05858)
(0.40821,0.04252)
(0.40738,0.03836)
(0.40352,0.00783)
(0.40331,0.00215)
(0.40372,-0.01139)
(0.40514,-0.02526)
(0.40902,-0.04551)
(0.41100,-0.05328)
(0.41413,-0.06302)
(0.41847,-0.07495)
(0.42558,-0.09097)
(0.42835,-0.09645)
(0.43558,-0.10976)
(0.44243,-0.12082)
(0.44876,-0.13034)
(0.45457,-0.13834)
(0.46293,-0.14908)
(0.46370,-0.15001)
(0.47474,-0.16287)
(0.48269,-0.17137)
(0.49534,-0.18366)
(0.49705,-0.18527)
(0.51231,-0.19834)
(0.51935,-0.20382)
(0.52717,-0.20961)
(0.54120,-0.21904)
(0.55599,-0.22787)
(0.56232,-0.23139)
(0.58076,-0.24035)
(0.60315,-0.24911)
(0.61705,-0.25339)
(0.62869,-0.25636)
(0.65011,-0.26042)
(0.68173,-0.26308)
(0.69551,-0.26281)
(0.72821,-0.25907)
(0.76580,-0.24877)
(0.77822,-0.24397)
(0.83764,-0.20655)
(0.85155,-0.19373)
(0.91442,-0.09364)
(0.92781,-0.03929)
(-1.00714,0.07618)
(-1.00070,0.10898)
(-0.98168,0.17115)
(-0.97208,0.19402)
(-0.95152,0.23440)
(-0.94006,0.25332)
(-0.90855,0.29667)
(-0.89928,0.30761)
(-0.87563,0.33236)
(-0.84830,0.35673)
(-0.83426,0.36776)
(-0.81400,0.38215)
(-0.80313,0.38920)
(-0.78432,0.40035)
(-0.75504,0.41544)
(-0.73807,0.42295)
(-0.73080,0.42591)
(-0.71264,0.43276)
(-0.69439,0.43876)
(-0.67829,0.44345)
(-0.66182,0.44762)
(-0.64874,0.45047)
(-0.63750,0.45269)
(-0.62488,0.45484)
(-0.60558,0.45755)
(-0.60336,0.45783)
(-0.59064,0.45916)
(-0.57170,0.46063)
(-0.56056,0.46123)
(-0.54626,0.46163)
(-0.54040,0.46173)
(-0.52139,0.46160)
(-0.51944,0.46154)
(-0.50486,0.46100)
(-0.49143,0.46020)
(-0.48143,0.45948)
(-0.47115,0.45853)
(-0.46122,0.45752)
(-0.45494,0.45677)
(-0.43982,0.45481)
(-0.42950,0.45327)
(-0.42712,0.45291)
(-0.41528,0.45095)
(-0.40031,0.44824)
(-0.39599,0.44739)
(-0.39111,0.44642)
(-0.37744,0.44355)
(-0.36978,0.44184)
(-0.35777,0.43904)
(-0.35386,0.43809)
(-0.34325,0.43546)
(-0.33191,0.43248)
(-0.32408,0.43037)
(-0.32184,0.42975)
(-0.31030,0.42649)
(-0.30307,0.42440)
(-0.29474,0.42191)
(-0.28926,0.42026)
(-0.28074,0.41763)
(-0.27105,0.41458)
(-0.26188,0.41163)
(-0.25506,0.40940)
(-0.25047,0.40789)
(-0.24337,0.40552)
(-0.23100,0.40133)
(-0.22577,0.39955)
(-0.21710,0.39656)
(-0.21098,0.39444)
(-0.20263,0.39153)
(-0.19921,0.39034)
(-0.19217,0.38788)
(-0.18611,0.38576)
(-0.17800,0.38293)
(-0.17159,0.38069)
(-0.16586,0.37871)
(-0.15358,0.37450)
(-0.14912,0.37299)
(-0.13834,0.36938)
(-0.13504,0.36829)
(-0.13109,0.36701)
(-0.12011,0.36352)
(-0.11564,0.36213)
(-0.10460,0.35885)
(-0.09850,0.35710)
(-0.09204,0.35534)
(-0.08842,0.35438)
(-0.07956,0.35212)
(-0.07088,0.35011)
(-0.06161,0.34813)
(-0.05686,0.34720)
(-0.04558,0.34529)
(-0.03917,0.34434)
(-0.02906,0.34317)
(-0.02264,0.34258)
(-0.02052,0.34241)
(-0.00946,0.34184)
(-0.00056,0.34166)
(0.00978,0.34185)
(0.01785,0.34224)
(0.02553,0.34282)
(0.03082,0.34336)
(0.03965,0.34441)
(0.05413,0.34672)
(0.05701,0.34724)
(0.07018,0.34995)
(0.07609,0.35130)
(0.08631,0.35382)
(0.09396,0.35586)
(0.10427,0.35875)
(0.11925,0.36325)
(0.12561,0.36526)
(0.12992,0.36664)
(0.14674,0.37218)
(0.14900,0.37295)
(0.15868,0.37624)
(0.17648,0.38240)
(0.18799,0.38642)
(0.19027,0.38721)
(0.20451,0.39219)
(0.21554,0.39602)
(0.22771,0.40021)
(0.23617,0.40309)
(0.24576,0.40632)
(0.25555,0.40956)
(0.26506,0.41266)
(0.27096,0.41456)
(0.27983,0.41734)
(0.29470,0.42190)
(0.30947,0.42626)
(0.31295,0.42725)
(0.32938,0.43181)
(0.33198,0.43250)
(0.35077,0.43734)
(0.35364,0.43804)
(0.37324,0.44262)
(0.38409,0.44498)
(0.39256,0.44672)
(0.40214,0.44858)
(0.41169,0.45032)
(0.41714,0.45127)
(0.43133,0.45356)
(0.43972,0.45478)
(0.44956,0.45611)
(0.46232,0.45762)
(0.47265,0.45867)
(0.48310,0.45960)
(0.49743,0.46059)
(0.50816,0.46115)
(0.52431,0.46165)
(0.53812,0.46171)
(0.54673,0.46164)
(0.55645,0.46135)
(0.56498,0.46104)
(0.57934,0.46012)
(0.59215,0.45901)
(0.60372,0.45779)
(0.61447,0.45637)
(0.62409,0.45499)
(0.63954,0.45231)
(0.65053,0.45011)
(0.66782,0.44615)
(0.68052,0.44285)
(0.69212,0.43945)
(0.69879,0.43739)
(0.71311,0.43257)
(0.72844,0.42687)
(0.73913,0.42254)
(0.75523,0.41532)
(0.76801,0.40904)
(0.77325,0.40637)
(0.78399,0.40052)
(0.80395,0.38866)
(0.81478,0.38164)
(0.83017,0.37086)
(0.83766,0.36520)
(0.84769,0.35725)
(0.86100,0.34595)
(0.87301,0.33498)
(0.89189,0.31573)
(0.90123,0.30539)
(0.91365,0.29045)
(0.92797,0.27136)
(0.93947,0.25430)
(0.94688,0.24248)
(0.95817,0.22257)
(0.96543,0.20825)
(0.97293,0.19202)
(0.98297,0.16764)
(0.99231,0.13999)
(0.99894,0.11647)
(1.00097,0.10804)
(1.00739,0.07457)
(1.01077,0.04907)
(1.01260,0.02288)
(1.01314,-0.00296)
(1.01178,-0.03668)
(1.01093,-0.04764)
(1.00566,-0.08466)
(1.00366,-0.09508)
(0.99560,-0.12880)
(0.98090,-0.17278)
(0.97265,-0.19278)
(0.96130,-0.21672)
(0.94840,-0.23989)
(0.93283,-0.26438)
(0.90847,-0.29675)
(0.89481,-0.31255)
(0.85460,-0.35145)
(0.82129,-0.37723)
(0.80311,-0.38925)
(0.75520,-0.41534)
(0.72450,-0.42839)
(0.67838,-0.44340)
(0.64156,-0.45191)
(0.53225,-0.46175)
(0.50262,-0.46088)
(0.42109,-0.45193)
(0.27360,-0.41539)
(0.20870,-0.39364)
(0.05110,-0.34618)
(-0.07834,-0.35184)
(-0.11973,-0.36341)
(-0.18385,-0.38497)
(-0.21243,-0.39494)
(-0.25017,-0.40778)
(-0.32501,-0.43062)
(-0.41283,-0.45054)
(-0.45212,-0.45643)
(-0.53946,-0.46172)
(-0.58490,-0.45968)
(-0.64339,-0.45155)
(-0.71272,-0.43276)
(-0.76711,-0.40962)
(-0.82643,-0.37356)
(-0.88506,-0.32294)
(-0.94045,-0.25283)
(-0.96678,-0.20553)
(-0.99390,-0.13475)
(-1.00651,-0.07977)
(-1.01294,-0.01355)
(-1.01081,0.04827)
(-0.88724,0.06608)
(-0.87428,0.10510)
(-0.85827,0.13661)
(-0.83876,0.16452)
(-0.80977,0.19405)
(-0.74706,0.23094)
(-0.69474,0.24289)
(-0.69020,0.24335)
(-0.56329,0.21619)
(-0.49155,0.16408)
(-0.47108,0.14178)
(-0.42464,0.06194)
(-0.41423,0.01225)
(-0.41753,-0.03656)
(-0.43060,-0.07698)
(-0.43977,-0.09579)
(-0.44574,-0.10633)
(-0.46700,-0.13679)
(-0.47270,-0.14375)
(-0.48861,-0.16108)
(-0.50874,-0.17972)
(-0.52452,-0.19216)
(-0.53931,-0.20234)
(-0.54730,-0.20735)
(-0.57478,-0.22174)
(-0.58975,-0.22799)
(-0.60331,-0.23277)
(-0.62762,-0.23911)
(-0.63132,-0.23988)
(-0.66319,-0.24367)
(-0.68093,-0.24384)
(-0.68783,-0.24344)
(-0.71676,-0.23970)
(-0.73757,-0.23421)
(-0.74450,-0.23176)
(-0.76199,-0.22461)
(-0.78540,-0.21192)
(-0.79531,-0.20524)
(-0.81519,-0.18925)
(-0.82830,-0.17636)
(-0.85358,-0.14411)
(-0.86801,-0.11904)
(-0.87669,-0.09941)
(-0.88679,-0.06818)
(-0.88953,-0.05623)
(-0.89454,-0.02131)
(-0.89525,0.00515)
(-0.89333,0.03404)
(0.87184,0.11104)
(0.85390,0.14378)
(0.79479,0.20569)
(0.72856,0.23684)
(0.67115,0.24394)
(0.61544,0.23627)
(0.56186,0.21544)
(0.55830,0.21358)
(0.50743,0.17863)
(0.49555,0.16788)
(0.47577,0.14737)
(0.45664,0.12292)
(0.44460,0.10434)
(0.44023,0.09670)
(0.42824,0.07130)
(0.42475,0.06229)
(0.42033,0.04799)
(0.41565,0.02608)
(0.41445,0.01489)
(0.41381,-0.00187)
(0.41511,-0.02145)
(0.41523,-0.02235)
(0.41889,-0.04228)
(0.42129,-0.05153)
(0.42341,-0.05824)
(0.42924,-0.07391)
(0.43177,-0.07957)
(0.43977,-0.09580)
(0.44370,-0.10279)
(0.44824,-0.11039)
(0.45275,-0.11726)
(0.46258,-0.13107)
(0.46789,-0.13793)
(0.47208,-0.14303)
(0.47989,-0.15192)
(0.48771,-0.16017)
(0.49242,-0.16487)
(0.50270,-0.17446)
(0.50769,-0.17881)
(0.52343,-0.19134)
(0.53220,-0.19761)
(0.54231,-0.20430)
(0.54476,-0.20588)
(0.56169,-0.21545)
(0.57448,-0.22160)
(0.58667,-0.22679)
(0.59474,-0.22988)
(0.61317,-0.23568)
(0.62559,-0.23869)
(0.63579,-0.24077)
(0.65464,-0.24317)
(0.67197,-0.24393)
(0.69209,-0.24316)
(0.70531,-0.24156)
(0.73773,-0.23415)
(0.74418,-0.23187)
(0.76419,-0.22356)
(0.79256,-0.20725)
(0.82008,-0.18488)
(0.83902,-0.16411)
(0.87543,-0.10268)
(0.88405,-0.07798)
(0.89465,-0.01940)
(0.89520,0.00786)
(-1.02643,0.06327)
(-1.02205,0.09065)
(-1.01555,0.12010)
(-1.00767,0.14774)
(-0.99072,0.19282)
(-0.98364,0.20833)
(-0.97130,0.23243)
(-0.95155,0.26491)
(-0.94074,0.28044)
(-0.92360,0.30253)
(-0.89866,0.33037)
(-0.88481,0.34395)
(-0.86730,0.35948)
(-0.85645,0.36838)
(-0.84215,0.37925)
(-0.82748,0.38949)
(-0.81495,0.39757)
(-0.79723,0.40807)
(-0.78027,0.41714)
(-0.76614,0.42405)
(-0.75728,0.42806)
(-0.74490,0.43331)
(-0.72431,0.44114)
(-0.71892,0.44303)
(-0.70144,0.44864)
(-0.69235,0.45129)
(-0.67908,0.45480)
(-0.65854,0.45951)
(-0.64640,0.46185)
(-0.64125,0.46278)
(-0.63116,0.46441)
(-0.61153,0.46705)
(-0.61001,0.46722)
(-0.59503,0.46874)
(-0.58381,0.46959)
(-0.57699,0.47003)
(-0.55743,0.47079)
(-0.55582,0.47082)
(-0.54608,0.47091)
(-0.52722,0.47071)
(-0.52189,0.47056)
(-0.50903,0.46999)
(-0.50577,0.46981)
(-0.48915,0.46864)
(-0.48556,0.46833)
(-0.47109,0.46692)
(-0.46656,0.46641)
(-0.45803,0.46541)
(-0.45213,0.46462)
(-0.44063,0.46300)
(-0.43151,0.46157)
(-0.41985,0.45961)
(-0.41094,0.45797)
(-0.40724,0.45728)
(-0.39380,0.45459)
(-0.39241,0.45430)
(-0.38042,0.45171)
(-0.37112,0.44957)
(-0.36377,0.44782)
(-0.36005,0.44692)
(-0.35092,0.44462)
(-0.34412,0.44286)
(-0.33572,0.44061)
(-0.32391,0.43734)
(-0.31934,0.43604)
(-0.31558,0.43495)
(-0.30401,0.43153)
(-0.29863,0.42989)
(-0.29422,0.42854)
(-0.28056,0.42425)
(-0.27555,0.42263)
(-0.27171,0.42139)
(-0.25903,0.41720)
(-0.25778,0.41679)
(-0.24828,0.41358)
(-0.24333,0.41189)
(-0.23254,0.40817)
(-0.22850,0.40676)
(-0.22065,0.40401)
(-0.21342,0.40145)
(-0.20956,0.40009)
(-0.20054,0.39688)
(-0.19182,0.39377)
(-0.18529,0.39145)
(-0.17947,0.38938)
(-0.17632,0.38826)
(-0.16800,0.38531)
(-0.15925,0.38224)
(-0.15617,0.38116)
(-0.14861,0.37855)
(-0.14334,0.37675)
(-0.13433,0.37371)
(-0.12605,0.37100)
(-0.12423,0.37041)
(-0.11651,0.36795)
(-0.11048,0.36609)
(-0.10159,0.36345)
(-0.09709,0.36215)
(-0.08875,0.35986)
(-0.07834,0.35718)
(-0.07348,0.35601)
(-0.06573,0.35429)
(-0.05640,0.35238)
(-0.05169,0.35153)
(-0.04289,0.35011)
(-0.03564,0.34909)
(-0.02749,0.34821)
(-0.02669,0.34813)
(-0.01909,0.34749)
(-0.01083,0.34705)
(-0.00155,0.34685)
(0.00942,0.34700)
(0.01505,0.34726)
(0.02372,0.34784)
(0.02839,0.34829)
(0.03965,0.34965)
(0.05006,0.35126)
(0.05960,0.35302)
(0.06589,0.35431)
(0.07591,0.35660)
(0.08592,0.35911)
(0.09077,0.36041)
(0.09753,0.36228)
(0.11227,0.36665)
(0.11750,0.36827)
(0.13186,0.37290)
(0.13513,0.37398)
(0.14351,0.37681)
(0.15511,0.38080)
(0.16929,0.38577)
(0.17696,0.38848)
(0.18625,0.39179)
(0.19537,0.39504)
(0.20201,0.39740)
(0.21136,0.40073)
(0.22453,0.40537)
(0.23707,0.40974)
(0.24006,0.41077)
(0.25627,0.41629)
(0.26132,0.41797)
(0.27271,0.42172)
(0.28380,0.42527)
(0.28571,0.42588)
(0.30314,0.43126)
(0.31453,0.43464)
(0.31984,0.43617)
(0.33101,0.43932)
(0.33973,0.44169)
(0.35243,0.44501)
(0.35978,0.44684)
(0.36730,0.44868)
(0.37425,0.45030)
(0.38471,0.45265)
(0.39870,0.45559)
(0.40409,0.45667)
(0.42290,0.46013)
(0.42540,0.46056)
(0.44015,0.46291)
(0.44834,0.46411)
(0.45529,0.46503)
(0.47056,0.46687)
(0.48155,0.46797)
(0.48995,0.46871)
(0.49542,0.46912)
(0.51238,0.47016)
(0.51867,0.47043)
(0.52583,0.47070)
(0.53416,0.47085)
(0.55117,0.47088)
(0.55352,0.47084)
(0.56545,0.47056)
(0.57911,0.46989)
(0.59313,0.46889)
(0.59869,0.46840)
(0.60404,0.46789)
(0.62230,0.46570)
(0.62695,0.46507)
(0.64052,0.46290)
(0.64468,0.46220)
(0.65906,0.45938)
(0.67009,0.45696)
(0.67893,0.45483)
(0.68659,0.45287)
(0.70226,0.44842)
(0.70978,0.44605)
(0.71871,0.44311)
(0.73470,0.43732)
(0.74083,0.43498)
(0.74976,0.43128)
(0.76470,0.42470)
(0.77470,0.41995)
(0.77963,0.41751)
(0.78477,0.41482)
(0.79667,0.40844)
(0.81256,0.39914)
(0.82197,0.39311)
(0.82813,0.38909)
(0.83848,0.38186)
(0.84582,0.37659)
(0.85893,0.36638)
(0.86446,0.36185)
(0.87952,0.34878)
(0.88323,0.34534)
(0.89351,0.33552)
(0.90394,0.32484)
(0.91266,0.31526)
(0.91507,0.31255)
(0.92826,0.29677)
(0.93155,0.29268)
(0.94425,0.27557)
(0.95307,0.26258)
(0.95567,0.25857)
(0.96161,0.24901)
(0.97485,0.22585)
(0.98114,0.21345)
(0.98294,0.20986)
(0.99065,0.19304)
(0.99615,0.17983)
(0.99994,0.17020)
(1.00642,0.15156)
(1.01300,0.12978)
(1.01407,0.12574)
(1.01787,0.11056)
(1.02180,0.09223)
(1.02425,0.07814)
(1.02789,0.05067)
(1.02875,0.04168)
(1.02991,0.02492)
(1.03043,0.01169)
(1.03036,-0.01334)
(1.02942,-0.03284)
(1.02715,-0.05710)
(1.02614,-0.06539)
(1.02339,-0.08347)
(1.01715,-0.11354)
(1.01364,-0.12735)
(1.01027,-0.13943)
(1.00227,-0.16367)
(0.98816,-0.19874)
(0.98502,-0.20542)
(0.97612,-0.22337)
(0.95420,-0.26083)
(0.94777,-0.27050)
(0.92791,-0.29723)
(0.90969,-0.31858)
(0.88731,-0.34154)
(0.87013,-0.35711)
(0.83960,-0.38114)
(0.82057,-0.39405)
(0.78947,-0.41238)
(0.75678,-0.42829)
(0.70066,-0.44887)
(0.64138,-0.46275)
(0.58427,-0.46955)
(0.46210,-0.46589)
(0.38173,-0.45200)
(0.28058,-0.42426)
(0.06991,-0.35520)
(0.01656,-0.34732)
(-0.07640,-0.35672)
(-0.13464,-0.37382)
(-0.23036,-0.40741)
(-0.26709,-0.41988)
(-0.31814,-0.43568)
(-0.35983,-0.44685)
(-0.42174,-0.45993)
(-0.47812,-0.46764)
(-0.55578,-0.47080)
(-0.65282,-0.46064)
(-0.77682,-0.41893)
(-0.83817,-0.38208)
(-0.91568,-0.31186)
(-0.95761,-0.25548)
(-0.98921,-0.19625)
(-1.01281,-0.13052)
(-1.01975,-0.10212)
(-1.02994,-0.02423)
(-1.03026,0.01660)
(-0.86575,0.06813)
(-0.86309,0.07687)
(-0.84848,0.11308)
(-0.84079,0.12725)
(-0.81150,0.16610)
(-0.80219,0.17544)
(-0.76495,0.20295)
(-0.70927,0.22440)
(-0.68281,0.22838)
(-0.61208,0.22170)
(-0.48459,0.14254)
(-0.47125,0.12669)
(-0.42538,0.02709)
(-0.42392,-0.01595)
(-0.42874,-0.04337)
(-0.44128,-0.07822)
(-0.45089,-0.09661)
(-0.46514,-0.11847)
(-0.48556,-0.14360)
(-0.49750,-0.15579)
(-0.50551,-0.16320)
(-0.52064,-0.17581)
(-0.53398,-0.18557)
(-0.54549,-0.19304)
(-0.56842,-0.20557)
(-0.57860,-0.21019)
(-0.59850,-0.21773)
(-0.61100,-0.22141)
(-0.61675,-0.22289)
(-0.63983,-0.22723)
(-0.64869,-0.22812)
(-0.66650,-0.22896)
(-0.68235,-0.22847)
(-0.70358,-0.22565)
(-0.70476,-0.22539)
(-0.72085,-0.22169)
(-0.73346,-0.21750)
(-0.75379,-0.20894)
(-0.77030,-0.19980)
(-0.78467,-0.19002)
(-0.79844,-0.17879)
(-0.80520,-0.17266)
(-0.81820,-0.15879)
(-0.82839,-0.14587)
(-0.83928,-0.12960)
(-0.84506,-0.11964)
(-0.85613,-0.09619)
(-0.85796,-0.09169)
(-0.86721,-0.06228)
(-0.87012,-0.04986)
(-0.87291,-0.03185)
(-0.87477,-0.00598)
(-0.87422,0.01719)
(-0.87332,0.02823)
(0.85434,0.10051)
(0.84526,0.11924)
(0.80464,0.17323)
(0.69555,0.22692)
(0.67046,0.22889)
(0.60230,0.21901)
(0.56158,0.20216)
(0.54469,0.19256)
(0.49890,0.15719)
(0.49520,0.15352)
(0.46629,0.12004)
(0.45486,0.10312)
(0.44845,0.09224)
(0.44075,0.07705)
(0.43170,0.05355)
(0.42949,0.04603)
(0.42464,0.02243)
(0.42345,0.00918)
(0.42312,0.00143)
(0.42347,-0.00969)
(0.42467,-0.02285)
(0.42743,-0.03801)
(0.42854,-0.04266)
(0.43162,-0.05325)
(0.43668,-0.06734)
(0.43787,-0.07026)
(0.44342,-0.08254)
(0.44745,-0.09032)
(0.45399,-0.10171)
(0.45865,-0.10910)
(0.46561,-0.11912)
(0.46947,-0.12432)
(0.47218,-0.12788)
(0.48312,-0.14083)
(0.48918,-0.14740)
(0.49303,-0.15132)
(0.50456,-0.16235)
(0.50797,-0.16535)
(0.51838,-0.17406)
(0.52201,-0.17685)
(0.52815,-0.18146)
(0.54081,-0.19005)
(0.55257,-0.19720)
(0.55353,-0.19773)
(0.56499,-0.20394)
(0.58234,-0.21182)
(0.59288,-0.21577)
(0.59687,-0.21717)
(0.61140,-0.22151)
(0.62403,-0.22456)
(0.62952,-0.22554)
(0.65003,-0.22823)
(0.66471,-0.22899)
(0.68265,-0.22844)
(0.68830,-0.22780)
(0.71702,-0.22262)
(0.72226,-0.22126)
(0.74416,-0.21335)
(0.76225,-0.20453)
(0.78655,-0.18862)
(0.79960,-0.17775)
(0.81176,-0.16583)
(0.83366,-0.13850)
(0.85376,-0.10193)
(0.86574,-0.06834)
(0.87392,-0.02109)
(0.87170,0.04003)
(-1.03621,0.08065)
(-1.02819,0.11967)
(-1.02102,0.14555)
(-1.01322,0.16889)
(-0.99664,0.20875)
(-0.99041,0.22150)
(-0.97905,0.24265)
(-0.95917,0.27434)
(-0.95318,0.28284)
(-0.93226,0.30989)
(-0.92878,0.31395)
(-0.90406,0.34061)
(-0.89538,0.34902)
(-0.88024,0.36269)
(-0.87204,0.36956)
(-0.85851,0.38028)
(-0.83828,0.39478)
(-0.82994,0.40037)
(-0.81864,0.40738)
(-0.80602,0.41474)
(-0.79442,0.42110)
(-0.78352,0.42662)
(-0.76128,0.43691)
(-0.75103,0.44116)
(-0.74767,0.44250)
(-0.72886,0.44948)
(-0.71743,0.45331)
(-0.71399,0.45439)
(-0.69447,0.46006)
(-0.68136,0.46343)
(-0.67384,0.46515)
(-0.66897,0.46622)
(-0.65382,0.46923)
(-0.64950,0.47002)
(-0.63073,0.47299)
(-0.62249,0.47410)
(-0.61892,0.47452)
(-0.60104,0.47635)
(-0.59019,0.47718)
(-0.58864,0.47728)
(-0.57867,0.47784)
(-0.56713,0.47829)
(-0.55571,0.47850)
(-0.55179,0.47853)
(-0.54341,0.47853)
(-0.52665,0.47815)
(-0.52534,0.47810)
(-0.51501,0.47762)
(-0.50634,0.47712)
(-0.49467,0.47624)
(-0.48503,0.47540)
(-0.47614,0.47447)
(-0.47077,0.47386)
(-0.46413,0.47307)
(-0.45363,0.47166)
(-0.44905,0.47101)
(-0.44256,0.47004)
(-0.43544,0.46890)
(-0.42402,0.46696)
(-0.41687,0.46565)
(-0.40912,0.46417)
(-0.39938,0.46219)
(-0.39537,0.46134)
(-0.38923,0.46001)
(-0.37625,0.45705)
(-0.36920,0.45538)
(-0.36806,0.45510)
(-0.35884,0.45280)
(-0.35206,0.45105)
(-0.34150,0.44823)
(-0.33412,0.44620)
(-0.33213,0.44565)
(-0.32219,0.44280)
(-0.31878,0.44180)
(-0.30660,0.43816)
(-0.30243,0.43688)
(-0.29516,0.43461)
(-0.29161,0.43350)
(-0.28259,0.43060)
(-0.27781,0.42904)
(-0.26789,0.42576)
(-0.26392,0.42443)
